ph,temperature,humidity,altitude,rainfall,N,P,K,label
5.42,27.69,63.37,1684.0,505.92,120.0,36.0,137.0,Cranberries
4.44,20.18,81.75,1743.0,768.49,70.0,35.0,47.0,Cranberries
4.1,20.75,83.87,3135.0,1061.23,120.0,25.0,72.0,Cranberries
4.3,30.96,63.48,3390.0,738.08,133.0,40.0,78.0,Cranberries
5.04,22.7,66.67,2880.0,1165.12,138.0,35.0,97.0,Cranberries
4.72,26.42,77.64,3743.0,935.22,91.0,40.0,112.0,Cranberries
4.57,24.3,68.69,2140.0,539.07,129.0,40.0,127.0,Cranberries
4.3,31.07,61.61,2775.0,710.92,117.0,22.0,40.0,Cranberries
5.21,29.01,68.74,2321.0,591.89,96.0,30.0,88.0,Cranberries
4.4,24.61,83.6,1713.0,1259.98,143.0,34.0,66.0,Cranberries
4.84,26.8,71.24,3011.0,504.92,146.0,26.0,110.0,Cranberries
4.74,20.57,74.18,2554.0,1013.76,101.0,29.0,70.0,Cranberries
5.08,20.79,60.69,3143.0,907.59,148.0,23.0,114.0,Cranberries
5.0,26.46,78.01,2176.0,765.0,125.0,31.0,65.0,Cranberries
4.88,20.78,74.26,1941.0,518.15,91.0,28.0,103.0,Cranberries
4.88,24.46,83.22,2755.0,930.43,75.0,37.0,143.0,Cranberries
4.56,27.59,63.77,3122.0,1123.42,43.0,32.0,36.0,Cranberries
4.4,26.96,69.74,1866.0,1122.82,146.0,38.0,129.0,Cranberries
4.16,32.27,65.79,1675.0,1301.32,57.0,28.0,144.0,Cranberries
4.16,26.73,73.94,3770.0,1451.75,46.0,35.0,53.0,Cranberries
4.02,20.31,68.08,3454.0,951.83,136.0,21.0,52.0,Cranberries
4.65,33.24,80.07,3014.0,1328.34,97.0,23.0,80.0,Cranberries
4.18,23.67,67.97,2188.0,566.01,76.0,38.0,138.0,Cranberries
4.17,27.54,61.55,2806.0,1140.53,55.0,39.0,67.0,Cranberries
4.87,29.97,75.51,3814.0,726.67,140.0,37.0,65.0,Cranberries
4.46,26.51,82.2,3095.0,857.33,144.0,24.0,54.0,Cranberries
4.32,31.94,81.72,3409.0,722.34,124.0,30.0,122.0,Cranberries
5.45,22.34,64.14,3135.0,845.2,41.0,29.0,144.0,Cranberries
4.6,31.83,79.78,2461.0,1338.26,116.0,37.0,63.0,Cranberries
4.6,25.86,82.59,3505.0,775.33,49.0,38.0,146.0,Cranberries
4.37,29.03,63.82,3435.0,1009.83,107.0,27.0,54.0,Cranberries
4.76,23.52,73.75,3383.0,1188.36,52.0,30.0,70.0,Cranberries
4.57,28.78,68.2,3212.0,703.04,108.0,28.0,139.0,Cranberries
4.58,33.88,74.48,3415.0,1286.47,116.0,28.0,119.0,Cranberries
4.58,32.02,75.23,3705.0,1340.07,97.0,25.0,117.0,Cranberries
5.16,21.59,72.38,2959.0,1407.73,49.0,28.0,34.0,Cranberries
4.96,28.8,72.48,3359.0,1188.76,61.0,30.0,105.0,Cranberries
4.56,30.37,69.21,1693.0,755.23,100.0,39.0,75.0,Cranberries
5.01,26.17,73.28,2647.0,505.52,144.0,35.0,44.0,Cranberries
4.14,32.53,61.96,1707.0,1261.64,150.0,27.0,57.0,Cranberries
5.05,21.03,82.54,2216.0,1329.71,121.0,20.0,120.0,Cranberries
4.02,29.05,68.08,2873.0,1088.21,102.0,34.0,150.0,Cranberries
4.42,31.83,65.76,1569.0,1216.69,128.0,32.0,119.0,Cranberries
4.13,24.09,67.22,3547.0,1234.01,129.0,34.0,122.0,Cranberries
5.44,29.36,77.61,2240.0,963.62,117.0,35.0,109.0,Cranberries
4.0,32.55,68.88,3179.0,1428.68,85.0,34.0,106.0,Cranberries
4.92,27.01,70.79,2461.0,1213.0,72.0,40.0,31.0,Cranberries
5.21,20.32,64.04,2270.0,1437.72,44.0,27.0,144.0,Cranberries
4.36,32.68,71.4,3841.0,1051.44,88.0,22.0,22.0,Cranberries
4.52,32.2,65.69,1667.0,1087.51,91.0,32.0,108.0,Cranberries
4.14,33.59,63.6,2615.0,1102.71,117.0,31.0,99.0,Cranberries
5.17,23.62,60.04,3773.0,1025.6,40.0,32.0,45.0,Cranberries
4.7,32.02,80.18,2953.0,1469.59,62.0,27.0,52.0,Cranberries
5.2,21.96,70.63,1656.0,925.27,64.0,25.0,123.0,Cranberries
4.31,34.24,72.03,2991.0,1043.3,149.0,33.0,56.0,Cranberries
5.23,21.91,84.91,1905.0,941.48,71.0,33.0,73.0,Cranberries
4.19,30.97,63.2,1620.0,989.96,93.0,37.0,143.0,Cranberries
4.36,21.86,79.41,1841.0,1044.77,103.0,21.0,132.0,Cranberries
4.29,34.47,62.6,3901.0,1151.14,144.0,22.0,131.0,Cranberries
4.85,34.16,61.63,1704.0,1143.96,49.0,23.0,139.0,Cranberries
4.71,20.13,60.05,1551.0,1380.2,146.0,27.0,61.0,Cranberries
4.81,34.79,66.24,1548.0,588.8,141.0,37.0,107.0,Cranberries
4.1,26.65,76.11,2889.0,1101.03,59.0,29.0,38.0,Cranberries
5.07,32.44,84.98,2416.0,1148.71,95.0,39.0,104.0,Cranberries
5.04,24.7,78.79,3645.0,627.7,40.0,21.0,42.0,Cranberries
5.24,31.93,83.79,2824.0,926.99,45.0,35.0,70.0,Cranberries
4.79,29.79,69.65,3968.0,1101.28,52.0,32.0,145.0,Cranberries
4.13,22.44,82.08,2003.0,1038.57,66.0,31.0,119.0,Cranberries
5.47,33.27,64.25,2122.0,1099.11,112.0,24.0,38.0,Cranberries
5.49,20.77,73.97,2881.0,1100.63,41.0,38.0,78.0,Cranberries
5.24,29.47,66.19,2106.0,1018.61,51.0,34.0,80.0,Cranberries
5.34,22.39,62.54,2569.0,663.62,124.0,26.0,126.0,Cranberries
5.02,25.66,66.38,3571.0,533.18,90.0,35.0,127.0,Cranberries
4.5,21.95,66.25,2379.0,1333.17,120.0,22.0,118.0,Cranberries
4.75,27.0,77.32,3357.0,865.77,95.0,27.0,119.0,Cranberries
5.46,24.63,81.6,2318.0,522.09,88.0,37.0,71.0,Cranberries
5.33,28.14,73.5,3958.0,878.0,53.0,33.0,112.0,Cranberries
4.21,28.4,84.93,2805.0,698.38,136.0,20.0,85.0,Cranberries
4.62,21.16,74.26,2927.0,1236.26,41.0,38.0,45.0,Cranberries
4.59,27.77,60.89,3496.0,523.88,147.0,20.0,90.0,Cranberries
4.06,28.31,62.18,3390.0,948.22,51.0,32.0,102.0,Cranberries
4.59,30.55,66.44,3360.0,1199.02,147.0,30.0,108.0,Cranberries
5.0,22.61,64.25,3773.0,1218.5,89.0,32.0,21.0,Cranberries
4.46,26.95,70.16,3460.0,1060.74,80.0,37.0,34.0,Cranberries
5.31,34.71,80.97,1593.0,780.66,56.0,29.0,133.0,Cranberries
5.18,30.52,67.57,1771.0,644.53,128.0,21.0,110.0,Cranberries
4.08,34.99,76.13,3779.0,1135.65,71.0,23.0,89.0,Cranberries
4.21,29.76,69.43,3135.0,1185.28,127.0,30.0,102.0,Cranberries
4.5,28.73,77.49,2657.0,1053.24,145.0,40.0,65.0,Cranberries
4.73,29.96,60.03,2686.0,776.04,103.0,40.0,145.0,Cranberries
4.38,20.43,65.34,3060.0,1312.39,120.0,26.0,54.0,Cranberries
4.05,20.39,64.97,3328.0,1093.03,134.0,30.0,60.0,Cranberries
5.21,27.1,76.9,2578.0,1094.86,137.0,20.0,38.0,Cranberries
4.06,26.12,69.97,2061.0,1115.01,96.0,36.0,48.0,Cranberries
4.09,26.36,84.93,2176.0,1176.47,74.0,36.0,103.0,Cranberries
4.81,25.78,68.83,1834.0,1021.44,76.0,25.0,103.0,Cranberries
5.18,29.38,81.48,3338.0,884.2,100.0,32.0,51.0,Cranberries
4.31,32.75,64.15,3708.0,1489.27,43.0,37.0,116.0,Cranberries
5.08,32.62,74.01,1919.0,525.86,101.0,22.0,100.0,Cranberries
5.23,24.69,71.61,3470.0,1328.63,142.0,24.0,56.0,Cranberries
4.88,30.43,71.32,1966.0,1126.1,70.0,40.0,140.0,Cranberries
5.29,23.63,66.4,2046.0,1421.52,135.0,23.0,55.0,Cranberries
5.41,24.6,70.0,2377.0,1116.89,150.0,30.0,58.0,Cranberries
5.49,23.48,83.31,2368.0,872.38,85.0,25.0,91.0,Cranberries
4.13,27.56,70.2,3615.0,553.04,50.0,30.0,21.0,Cranberries
4.08,27.85,84.47,3528.0,823.22,62.0,38.0,28.0,Cranberries
4.09,34.79,66.85,1594.0,746.85,126.0,34.0,138.0,Cranberries
4.28,26.12,60.23,3383.0,633.12,66.0,29.0,48.0,Cranberries
5.3,26.1,64.35,2556.0,927.99,60.0,27.0,125.0,Cranberries
5.22,29.58,81.31,1649.0,708.5,103.0,35.0,44.0,Cranberries
4.35,32.65,66.76,3318.0,991.37,77.0,21.0,148.0,Cranberries
4.12,20.19,71.88,3327.0,1460.69,90.0,21.0,115.0,Cranberries
4.33,27.31,81.13,1952.0,1462.8,67.0,40.0,43.0,Cranberries
4.38,20.21,76.51,2215.0,923.12,89.0,28.0,144.0,Cranberries
5.09,25.49,63.0,2248.0,661.65,100.0,33.0,67.0,Cranberries
4.63,22.45,83.16,3873.0,1448.28,63.0,23.0,121.0,Cranberries
7.25,22.66,68.09,1287.0,1835.79,140.0,26.0,179.0,Custard Apple
6.01,25.01,63.92,855.0,822.07,167.0,30.0,284.0,Custard Apple
5.62,20.66,68.78,1790.0,1824.58,145.0,45.0,118.0,Custard Apple
6.09,21.73,64.71,1791.0,1864.95,134.0,28.0,242.0,Custard Apple
7.2,23.96,63.62,1177.0,1948.04,88.0,47.0,281.0,Custard Apple
5.51,23.79,50.71,494.0,1959.21,144.0,44.0,179.0,Custard Apple
6.04,25.63,50.28,243.0,744.37,174.0,25.0,252.0,Custard Apple
5.9,25.47,54.88,1302.0,1814.71,154.0,25.0,169.0,Custard Apple
7.16,28.73,66.75,748.0,1510.33,94.0,31.0,94.0,Custard Apple
6.28,21.68,54.42,427.0,1433.58,126.0,46.0,115.0,Custard Apple
6.96,23.75,67.27,553.0,1969.86,123.0,47.0,113.0,Custard Apple
5.83,28.25,55.73,1360.0,1967.95,98.0,49.0,82.0,Custard Apple
6.36,22.24,60.47,1275.0,1455.49,88.0,33.0,112.0,Custard Apple
6.85,28.19,52.27,188.0,1201.61,190.0,37.0,152.0,Custard Apple
6.66,28.81,51.74,873.0,1335.64,114.0,26.0,155.0,Custard Apple
5.68,29.04,61.14,1077.0,1316.6,128.0,29.0,255.0,Custard Apple
7.25,22.02,69.44,1300.0,1655.72,106.0,44.0,244.0,Custard Apple
6.47,23.4,58.21,1778.0,1793.13,140.0,36.0,178.0,Custard Apple
6.11,28.32,66.31,862.0,1646.43,125.0,46.0,155.0,Custard Apple
7.24,21.58,59.82,1003.0,868.43,177.0,32.0,94.0,Custard Apple
6.03,24.93,59.28,666.0,1002.26,170.0,48.0,123.0,Custard Apple
6.98,25.83,62.16,1030.0,971.99,94.0,50.0,149.0,Custard Apple
7.39,21.63,51.46,1217.0,781.0,153.0,48.0,256.0,Custard Apple
7.27,23.48,68.94,1197.0,1985.33,120.0,34.0,243.0,Custard Apple
6.66,25.38,67.67,1684.0,1581.44,97.0,22.0,102.0,Custard Apple
6.42,27.57,59.03,1364.0,1024.71,110.0,29.0,244.0,Custard Apple
7.11,21.63,55.17,1464.0,1319.33,185.0,34.0,263.0,Custard Apple
5.77,22.08,67.13,102.0,1708.7,179.0,49.0,123.0,Custard Apple
5.98,24.16,50.94,1754.0,741.27,177.0,24.0,285.0,Custard Apple
6.4,28.48,51.77,611.0,1477.55,146.0,45.0,291.0,Custard Apple
7.14,25.18,67.93,276.0,1701.1,159.0,32.0,113.0,Custard Apple
5.55,22.02,58.95,844.0,1519.28,183.0,24.0,219.0,Custard Apple
6.15,26.97,58.25,1377.0,994.2,192.0,39.0,227.0,Custard Apple
7.2,21.6,50.95,1563.0,1716.61,115.0,47.0,224.0,Custard Apple
7.28,20.4,68.5,299.0,1125.52,156.0,28.0,115.0,Custard Apple
5.64,28.24,69.46,214.0,1554.04,186.0,28.0,143.0,Custard Apple
6.66,21.3,58.95,1210.0,1258.78,116.0,32.0,174.0,Custard Apple
6.31,21.85,62.19,526.0,1256.0,90.0,43.0,232.0,Custard Apple
7.5,22.45,68.56,1702.0,1946.52,94.0,47.0,233.0,Custard Apple
6.71,23.46,58.23,640.0,947.55,150.0,44.0,105.0,Custard Apple
5.65,25.82,59.41,944.0,1904.69,101.0,32.0,147.0,Custard Apple
6.98,24.3,65.62,731.0,1680.42,135.0,30.0,169.0,Custard Apple
7.15,25.62,50.58,380.0,759.01,192.0,37.0,220.0,Custard Apple
7.21,26.36,56.61,947.0,1093.46,140.0,23.0,106.0,Custard Apple
7.24,29.17,52.53,864.0,957.79,173.0,43.0,142.0,Custard Apple
7.15,20.33,57.8,1426.0,1670.17,157.0,47.0,279.0,Custard Apple
5.53,24.41,69.71,1764.0,765.06,151.0,27.0,114.0,Custard Apple
7.29,26.46,54.35,1465.0,1585.88,94.0,42.0,105.0,Custard Apple
7.24,26.6,52.82,399.0,1335.1,113.0,49.0,115.0,Custard Apple
6.44,26.05,66.71,903.0,938.72,121.0,47.0,135.0,Custard Apple
5.74,25.8,65.33,1335.0,1580.23,189.0,40.0,166.0,Custard Apple
5.6,23.63,57.65,831.0,1250.35,132.0,48.0,198.0,Custard Apple
6.86,26.91,52.91,827.0,946.59,148.0,32.0,162.0,Custard Apple
6.75,25.92,61.95,1711.0,1659.96,158.0,31.0,300.0,Custard Apple
6.84,25.89,52.78,957.0,1032.13,181.0,48.0,293.0,Custard Apple
7.03,21.99,56.58,1108.0,1950.27,102.0,41.0,261.0,Custard Apple
6.97,28.51,66.77,1272.0,719.72,147.0,38.0,125.0,Custard Apple
7.24,22.66,59.45,316.0,1352.27,98.0,26.0,268.0,Custard Apple
6.82,25.97,52.29,917.0,819.52,159.0,29.0,192.0,Custard Apple
5.92,23.31,62.09,1227.0,1104.58,128.0,25.0,198.0,Custard Apple
6.43,22.89,69.05,921.0,1013.0,131.0,29.0,130.0,Custard Apple
6.91,22.64,53.88,820.0,1443.78,86.0,20.0,126.0,Custard Apple
6.74,29.3,56.35,1601.0,1552.02,91.0,38.0,237.0,Custard Apple
7.27,26.33,62.22,521.0,942.71,185.0,25.0,235.0,Custard Apple
5.53,28.57,68.08,1179.0,767.64,86.0,44.0,128.0,Custard Apple
6.63,28.76,61.24,591.0,1666.58,153.0,22.0,115.0,Custard Apple
6.79,28.14,67.01,1653.0,784.46,99.0,37.0,177.0,Custard Apple
5.99,21.69,56.25,649.0,1713.01,84.0,23.0,118.0,Custard Apple
7.32,25.43,57.8,1452.0,1133.03,137.0,35.0,142.0,Custard Apple
5.94,21.23,55.45,717.0,1493.58,116.0,39.0,194.0,Custard Apple
5.72,24.04,62.41,1065.0,1546.83,143.0,44.0,271.0,Custard Apple
6.6,20.12,65.08,1060.0,1215.04,138.0,46.0,202.0,Custard Apple
6.0,24.19,57.52,114.0,972.44,167.0,21.0,238.0,Custard Apple
7.29,29.33,63.19,887.0,828.54,165.0,34.0,239.0,Custard Apple
6.85,28.02,66.43,762.0,1355.72,86.0,27.0,194.0,Custard Apple
6.19,21.49,56.59,1388.0,1704.07,140.0,35.0,179.0,Custard Apple
5.79,23.89,66.41,749.0,1231.15,110.0,24.0,151.0,Custard Apple
5.9,27.23,68.55,432.0,783.12,177.0,23.0,116.0,Custard Apple
6.02,25.18,56.87,707.0,1331.6,175.0,22.0,175.0,Custard Apple
7.07,26.87,57.47,137.0,1737.5,162.0,41.0,251.0,Custard Apple
5.74,24.11,65.74,1393.0,1639.99,129.0,49.0,141.0,Custard Apple
6.48,28.9,63.6,1313.0,1784.14,189.0,28.0,267.0,Custard Apple
6.03,28.0,66.57,206.0,1835.58,133.0,35.0,242.0,Custard Apple
6.42,29.01,65.54,1774.0,985.38,155.0,41.0,299.0,Custard Apple
6.22,26.84,55.22,709.0,782.28,114.0,43.0,192.0,Custard Apple
6.64,28.05,57.02,978.0,860.36,144.0,22.0,137.0,Custard Apple
6.94,24.1,60.59,1352.0,1196.65,192.0,44.0,159.0,Custard Apple
7.28,24.21,57.7,1437.0,1534.35,173.0,29.0,144.0,Custard Apple
6.28,22.39,61.05,417.0,1890.5,160.0,46.0,162.0,Custard Apple
7.08,25.83,69.35,1182.0,1774.87,184.0,33.0,265.0,Custard Apple
7.46,24.44,68.38,1679.0,1031.46,87.0,39.0,160.0,Custard Apple
5.58,28.04,67.19,527.0,845.66,166.0,29.0,279.0,Custard Apple
5.51,20.07,63.97,590.0,1088.3,140.0,35.0,198.0,Custard Apple
5.51,25.77,63.66,165.0,1591.76,129.0,47.0,149.0,Custard Apple
6.63,22.89,53.82,1291.0,1590.16,140.0,50.0,80.0,Custard Apple
5.68,21.33,65.51,1469.0,1070.27,197.0,40.0,267.0,Custard Apple
6.64,21.18,56.16,732.0,967.11,192.0,29.0,202.0,Custard Apple
6.35,25.47,68.06,1722.0,961.89,158.0,41.0,85.0,Custard Apple
6.74,29.82,56.48,1385.0,1591.22,178.0,43.0,229.0,Custard Apple
7.4,29.47,61.1,786.0,1453.51,157.0,37.0,200.0,Custard Apple
5.51,26.7,51.6,1470.0,1913.65,174.0,48.0,231.0,Custard Apple
6.81,21.56,65.01,1534.0,1397.75,167.0,28.0,217.0,Custard Apple
7.23,27.28,67.37,358.0,898.52,136.0,25.0,140.0,Custard Apple
5.52,25.37,62.35,597.0,970.44,113.0,33.0,259.0,Custard Apple
6.21,27.42,62.5,1613.0,1615.1,157.0,21.0,300.0,Custard Apple
6.76,27.77,67.63,222.0,1811.92,161.0,23.0,239.0,Custard Apple
5.5,23.28,53.41,242.0,746.24,86.0,39.0,294.0,Custard Apple
7.45,23.33,55.12,1262.0,1600.41,83.0,33.0,104.0,Custard Apple
6.34,20.22,67.91,1085.0,1570.7,191.0,32.0,201.0,Custard Apple
6.43,28.72,62.94,1455.0,1157.36,199.0,43.0,288.0,Custard Apple
5.97,23.25,60.96,281.0,1208.63,96.0,33.0,112.0,Custard Apple
6.57,29.83,52.21,232.0,1922.73,164.0,42.0,240.0,Custard Apple
6.36,25.53,59.0,551.0,1442.57,184.0,27.0,215.0,Custard Apple
6.69,26.11,65.66,1380.0,929.47,92.0,37.0,273.0,Custard Apple
5.81,27.62,64.06,444.0,1294.91,147.0,44.0,239.0,Custard Apple
6.98,21.43,55.42,780.0,1345.44,168.0,28.0,128.0,Custard Apple
5.68,29.64,59.53,1380.0,1374.31,91.0,41.0,98.0,Custard Apple
6.31,29.06,63.27,1439.0,1468.1,107.0,49.0,118.0,Custard Apple
7.37,25.42,61.34,1132.0,1030.99,144.0,30.0,266.0,Custard Apple
6.92,20.71,65.59,546.0,733.92,134.0,44.0,241.0,Custard Apple
7.1,23.54,50.63,298.0,1740.3,133.0,33.0,186.0,Custard Apple
7.1,23.11,62.56,315.0,1366.4,167.0,22.0,106.0,Custard Apple
5.97,20.48,68.63,1328.0,1156.04,107.0,49.0,191.0,Custard Apple
6.52,28.75,50.42,224.0,1215.29,122.0,35.0,151.0,Custard Apple
6.55,20.32,55.1,1577.0,1616.68,131.0,20.0,237.0,Custard Apple
6.4,25.69,62.1,173.0,939.98,115.0,38.0,118.0,Custard Apple
5.53,27.74,66.04,932.0,1741.27,171.0,36.0,141.0,Custard Apple
5.77,29.14,53.04,1692.0,1016.87,104.0,27.0,123.0,Custard Apple
5.85,22.6,58.59,285.0,726.52,141.0,30.0,98.0,Custard Apple
5.79,22.36,66.4,670.0,1594.32,86.0,34.0,275.0,Custard Apple
7.21,26.86,53.17,1353.0,1247.26,158.0,30.0,139.0,Custard Apple
6.28,28.12,52.66,1206.0,1359.87,198.0,46.0,83.0,Custard Apple
5.6,27.65,51.76,1624.0,1778.33,174.0,46.0,232.0,Custard Apple
6.9,20.41,53.96,1727.0,1598.0,98.0,50.0,233.0,Custard Apple
5.63,28.31,66.32,1393.0,702.16,195.0,34.0,218.0,Custard Apple
5.92,26.37,51.79,220.0,1018.16,90.0,50.0,114.0,Custard Apple
5.98,24.81,54.01,544.0,887.12,178.0,48.0,244.0,Custard Apple
6.36,24.07,56.68,1667.0,840.12,135.0,38.0,131.0,Custard Apple
5.89,28.19,64.83,436.0,853.07,192.0,25.0,220.0,Custard Apple
7.12,27.25,67.84,786.0,1420.41,97.0,25.0,114.0,Custard Apple
6.42,29.45,55.75,1436.0,1271.95,142.0,26.0,225.0,Custard Apple
7.31,25.9,52.66,664.0,1983.0,125.0,41.0,292.0,Custard Apple
6.5,21.72,50.88,1030.0,1769.2,123.0,21.0,132.0,Custard Apple
6.09,27.54,58.36,478.0,1944.88,118.0,30.0,199.0,Custard Apple
7.31,20.64,64.64,427.0,1811.2,175.0,31.0,297.0,Custard Apple
6.92,28.38,61.78,760.0,1078.28,187.0,24.0,233.0,Custard Apple
6.61,22.22,53.21,1346.0,1247.31,148.0,30.0,214.0,Custard Apple
7.45,20.19,68.15,749.0,1523.72,142.0,34.0,254.0,Custard Apple
7.45,29.9,56.44,407.0,1944.12,160.0,36.0,152.0,Custard Apple
6.71,22.97,55.68,760.0,1653.41,189.0,29.0,278.0,Custard Apple
6.53,27.9,60.4,1033.0,1779.82,140.0,46.0,226.0,Custard Apple
5.52,20.81,53.03,426.0,919.25,157.0,45.0,253.0,Custard Apple
7.02,22.46,55.85,1188.0,724.18,182.0,40.0,231.0,Custard Apple
6.82,25.0,51.82,951.0,1083.22,148.0,40.0,121.0,Custard Apple
7.08,28.88,66.71,641.0,722.96,192.0,22.0,116.0,Custard Apple
6.41,26.66,62.26,921.0,1100.78,180.0,27.0,118.0,Custard Apple
6.32,28.73,62.98,361.0,1093.3,116.0,21.0,190.0,Custard Apple
7.18,22.28,54.8,1399.0,1667.09,189.0,27.0,203.0,Custard Apple
6.56,24.36,63.95,163.0,1887.08,141.0,50.0,268.0,Custard Apple
6.43,21.31,63.34,300.0,1519.21,144.0,31.0,297.0,Custard Apple
6.02,27.08,54.11,656.0,713.31,171.0,28.0,166.0,Custard Apple
5.79,22.45,69.45,1596.0,1397.48,199.0,47.0,121.0,Custard Apple
7.14,28.95,63.99,1501.0,945.79,122.0,23.0,183.0,Custard Apple
5.94,20.7,68.15,1127.0,1466.22,169.0,37.0,167.0,Custard Apple
6.19,26.11,50.26,1538.0,1393.94,86.0,29.0,300.0,Custard Apple
6.5,22.8,68.01,1056.0,1157.32,136.0,34.0,141.0,Custard Apple
5.88,20.85,59.53,559.0,1072.49,90.0,24.0,184.0,Custard Apple
7.2,20.65,54.7,101.0,887.15,178.0,34.0,124.0,Custard Apple
5.72,20.74,59.72,1461.0,1327.93,154.0,20.0,82.0,Custard Apple
6.14,25.78,59.5,501.0,1654.05,193.0,34.0,129.0,Custard Apple
7.35,20.32,55.44,856.0,750.84,154.0,33.0,254.0,Custard Apple
5.63,26.76,68.63,616.0,1030.32,92.0,24.0,181.0,Custard Apple
7.26,25.7,60.99,1605.0,1118.92,181.0,36.0,249.0,Custard Apple
6.55,22.42,59.33,1077.0,1076.39,132.0,29.0,171.0,Custard Apple
6.88,23.1,64.92,313.0,1842.32,94.0,21.0,196.0,Custard Apple
5.56,21.51,59.67,484.0,1262.3,91.0,50.0,164.0,Custard Apple
5.54,26.21,61.19,1354.0,1662.52,161.0,33.0,129.0,Custard Apple
6.72,29.45,61.52,1766.0,1064.17,194.0,32.0,178.0,Custard Apple
6.91,24.98,54.76,1058.0,1302.89,167.0,40.0,105.0,Custard Apple
7.12,25.1,51.29,1555.0,1669.23,193.0,23.0,157.0,Custard Apple
6.61,26.58,59.46,1151.0,1037.03,178.0,20.0,155.0,Custard Apple
7.37,25.61,51.32,1165.0,722.1,138.0,34.0,179.0,Custard Apple
6.18,20.46,67.41,1097.0,1096.42,118.0,25.0,157.0,Custard Apple
5.91,28.61,50.39,1376.0,1521.15,143.0,26.0,221.0,Custard Apple
5.85,22.62,64.54,1612.0,901.28,199.0,29.0,227.0,Custard Apple
6.38,27.98,50.0,1037.0,1319.46,117.0,20.0,261.0,Custard Apple
6.8,21.48,55.42,297.0,1633.13,105.0,33.0,185.0,Custard Apple
5.55,22.35,64.21,1133.0,1734.46,105.0,32.0,202.0,Custard Apple
7.18,25.93,52.69,296.0,1269.17,128.0,29.0,110.0,Custard Apple
7.25,28.55,52.12,107.0,1437.63,128.0,33.0,134.0,Custard Apple
6.88,24.26,52.89,742.0,1295.88,131.0,48.0,103.0,Custard Apple
5.63,24.44,51.17,826.0,1174.42,186.0,40.0,182.0,Custard Apple
7.25,21.05,55.3,501.0,850.17,145.0,41.0,283.0,Custard Apple
7.45,25.24,55.42,125.0,1057.14,114.0,39.0,175.0,Custard Apple
7.41,25.15,64.56,377.0,1108.86,120.0,25.0,285.0,Custard Apple
6.32,21.24,68.11,438.0,1421.76,134.0,36.0,259.0,Custard Apple
5.67,27.31,60.22,239.0,1877.53,167.0,22.0,102.0,Custard Apple
7.23,22.87,66.3,725.0,1245.43,189.0,36.0,82.0,Custard Apple
7.27,22.31,58.36,1424.0,1037.38,99.0,47.0,156.0,Custard Apple
6.81,28.02,52.8,228.0,1206.94,96.0,31.0,211.0,Custard Apple
7.51,17.58,60.45,847.0,439.41,42.0,36.0,109.0,Date Palm
7.75,27.25,46.54,192.0,144.38,97.0,20.0,113.0,Date Palm
6.36,22.36,53.67,553.0,464.29,51.0,24.0,43.0,Date Palm
7.06,20.41,59.71,347.0,298.43,64.0,36.0,53.0,Date Palm
7.13,25.6,42.25,929.0,376.55,48.0,27.0,76.0,Date Palm
6.26,20.86,67.16,921.0,378.59,96.0,31.0,73.0,Date Palm
6.11,28.41,39.91,676.0,319.18,103.0,40.0,66.0,Date Palm
6.5,22.97,42.89,951.0,176.32,90.0,40.0,115.0,Date Palm
6.71,28.05,45.03,689.0,106.69,62.0,37.0,101.0,Date Palm
7.81,15.65,67.73,602.0,423.06,100.0,29.0,81.0,Date Palm
6.89,27.49,54.77,940.0,274.76,52.0,20.0,74.0,Date Palm
6.15,16.44,55.19,710.0,286.24,94.0,28.0,115.0,Date Palm
6.07,27.97,30.82,486.0,196.37,42.0,36.0,32.0,Date Palm
7.21,26.06,30.08,622.0,111.27,119.0,32.0,66.0,Date Palm
6.8,28.94,59.82,903.0,435.75,46.0,21.0,69.0,Date Palm
6.51,24.46,60.82,698.0,458.98,110.0,37.0,103.0,Date Palm
7.86,26.18,51.21,553.0,349.87,69.0,35.0,112.0,Date Palm
6.55,21.23,54.15,615.0,239.78,95.0,20.0,64.0,Date Palm
7.9,23.37,65.78,177.0,240.71,115.0,40.0,58.0,Date Palm
6.24,27.45,46.17,320.0,369.41,117.0,32.0,92.0,Date Palm
7.28,25.95,35.73,165.0,399.79,42.0,29.0,49.0,Date Palm
7.08,28.68,55.66,415.0,392.31,88.0,36.0,34.0,Date Palm
7.73,21.27,58.17,916.0,402.39,60.0,27.0,42.0,Date Palm
6.76,15.7,48.18,703.0,108.67,86.0,40.0,85.0,Date Palm
7.39,19.88,69.02,304.0,487.98,105.0,33.0,49.0,Date Palm
7.63,21.27,58.21,875.0,247.48,80.0,37.0,36.0,Date Palm
7.47,20.57,44.5,883.0,484.82,74.0,30.0,106.0,Date Palm
6.65,20.22,30.82,199.0,189.88,100.0,38.0,40.0,Date Palm
7.98,26.38,41.13,904.0,421.05,99.0,36.0,54.0,Date Palm
7.52,26.29,68.11,537.0,134.11,46.0,36.0,99.0,Date Palm
6.87,23.46,45.44,629.0,253.91,120.0,31.0,60.0,Date Palm
7.28,25.99,37.05,493.0,422.37,118.0,22.0,39.0,Date Palm
6.69,15.82,31.3,972.0,132.38,60.0,39.0,64.0,Date Palm
6.55,24.13,59.02,577.0,160.1,82.0,21.0,58.0,Date Palm
6.91,28.87,63.63,839.0,309.43,53.0,30.0,78.0,Date Palm
